Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Kei.Fallen2-55,戦闘員,「ぐっ、コイツッ！フェラ上手くなりやがって！」,「ぐっ、コイツッ！フェラ上手くなりやがって！」,「唔，這傢伙！口交怎麽突然變得這麽熟練了！」,"""I'm like, ""Geez, this guy! He's getting so good at blowjobs!""","""Guh, this bitch! She's gotten good at blowjobs!""","「크윽, 이 녀석! 펠라 능숙해졌잖아!」",「唔、这家伙！口交怎么突然变得这么熟练了！」
,,,,,,,,
Kei.Fallen2-56,京,「チュパッ、チュパッ、ジュルルル♥、チュプッ♥」,「チュパッ、チュパッ、ジュルルル♥、チュプッ♥」,「啾啵、啾啵、咕嚕嚕嚕♥、啾啵！♥」,"""Chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup, chup.""","""Suck, suck, slurrrp♥, schlup♥""","「츄팟, 츄팟, 쥬르르르♥, 츄풋♥」",「啾啵、啾啵、咕噜噜噜♥、啾啵！♥」
,,,,,,,,
Kei.Fallen2-57,戦闘員,「くっ、先端がっ…出るっ」,「くっ、先端がっ…出るっ」,「唔，龜頭……要射了。」,"""Oh, the tip... comes out.""","""Kuh, the tip is... I'm cumming!""","「크윽, 끝부분이… 싼다!」",「可恶、龟头……要射了。」
,,,,,,,,
Kei.Fallen2-58,京,「んっ♥、んっ♥、ジュルルルッ♥！！」,「んっ♥、んっ♥、ジュルルルッ♥！！」,「嗯♥、嗯♥、咕嚕嚕嚕♥！」,"""♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥""","""Nn♥ Nn♥ Slurrrrp♥!!""","「응읏♥, 응읏♥, 쥬르르르릇♥!!」",「嗯♥、嗯♥、咕噜噜噜♥！」
,,,,,,,,
Kei.Fallen2-59,Kei darkness 2-11,ビュルルルッルッ、ビュルッ、ドブッ！,ビュルルルッルッ、ビュルッ、ドブッ！,咻嚕嚕嚕嚕、咻、咚！,,"Splurrrt, splurt, gush!","뷰르르르릇르릇, 뷰릇, 돕!",咻噜噜噜噜、咻、咚！
,,,,,,,,
Kei.Fallen2-60,京,「ゴキュッ♥、ゴキュッ♥、ジュルルルッ♥」,「ゴキュッ♥、ゴキュッ♥、ジュルルルッ♥」,「咕咚♥、咕咚♥、咕嚕嚕嚕♥！」,"""Gokyukk♥, gokyukk♥, jurururukk♥.""","""Gulp♥ Gulp♥ Slurrrrp♥""","「꿀꺽♥, 꿀꺽♥, 쥬르르르릇♥」",「咕咚♥、咕咚♥、咕噜噜噜♥！」
,,,,,,,,
Kei.Fallen2-61,戦闘員,「……っ！ぐっ」,「……っ！ぐっ」,「……！唔！」,"""......! Ggh!""","""...! Guh!""",「……윽! 크윽」,「……可恶！唔！」
,Kei darkness 2-12,,,,,,,
Kei.Fallen2-62,京,「…プハッ……すまないね。やはり君たちの濃いザーメンを全部飲み込むのは難しくてね。少しこぼしてしまった」,「…プハッ……すまないね。やはり君たちの濃いザーメンを全部飲み込むのは難しくてね。少しこぼしてしまった」,「……呸哈……抱歉，要將你們這麼濃稠的精液全部吞下去還是有點難度呢，漏了一點。」,"""I'm sorry...puhah ...... It's still hard for me to swallow all of your thick cum. I spilled some.""","""...Pwah... Sorry about that. It's still difficult to swallow all of your thick semen. I spilled a little.""",「…푸핫…… 미안하네. 역시 너희들의 진한 정액을 전부 삼키는 건 어려워서. 조금 흘려버렸어」,「……呸哈……抱歉。要将你们这么浓稠的精液全部吞下去还是有点难度呢。漏了一点。」
,,,,,,,,
Kei.Fallen2-63,戦闘員,「…コイツっ、前は俺達のチンポで喘ぎまくってたくせにっ！何しやがった！？」,「…コイツっ、前は俺達のチンポで喘ぎまくってたくせにっ！何しやがった！？」,「……這傢伙、以前明明被我們的陽具插得淫叫連連！到底發生了什麼！？」,"""You were moaning on our dicks before! What the fuck did you do?""","""...This bitch, you were moaning like crazy from our dicks before! What did you do?!""","「…이 자식, 전에는 우리 자지로 마구 신음하던 주제에! 뭐 한 거야!?」",「……这家伙、以前明明被我们的阳具插得淫叫连连！到底发生了什么！？」
,,,,,,,,
Kei.Fallen2-64,京,「…ふふっ、流石にこれだけのチンポを相手にしていれば勝手も分かってくるさ」,「…ふふっ、流石にこれだけのチンポを相手にしていれば勝手も分かってくるさ」,「……呵呵，應付了這麼多陽具，自然就會知道訣竅了。」,"""...well, you know, when you're dealing with this many dicks, you learn to take care of yourself.""","""...Hehe, naturally after dealing with this many dicks, I've figured out how they work.""","「…후훗, 아무리 그래도 이만큼의 자지를 상대하다 보면 요령도 알게 되지」",「……呵呵，应付了这么多阳具，自然就会知道诀窍了。」
,,,,,,,,
Kei.Fallen2-65,京,「簡単な話だ、要は君たちのチンポに快楽が最大化するように物理的刺激を与えればいいだけだろう？」,「簡単な話だ、要は君たちのチンポに快楽が最大化するように物理的刺激を与えればいいだけだろう？」,「很簡單，就是給你們的陽具施加物理刺激，讓你們的快感最大化吧？」,"""It's simple, all we have to do is provide physical stimulation to your cocks to maximize pleasure, right?""","""It's simple. I just need to apply physical stimulation to maximize the pleasure to your dicks, right?""","「간단한 이야기야, 요는 너희들 자지에 쾌락이 최대화되도록 물리적 자극을 주면 되는 거겠지?」",「很简单，就是给你们的阳具施加物理刺激，让你们的快感最大化吧？」
,,,,,,,,
Kei.Fallen2-66,京,「膣圧と摩擦係数でチンポにかける圧力を計算して…と。この類の計算は私の得意分野だ」,「膣圧と摩擦係数でチンポにかける圧力を計算して…と。この類の計算は私の得意分野だ」,「計算陰道壓力和摩擦係數後，得出對陽具施加的壓力……這類計算是我的拿手領域。」,"""He said, ""I use the vaginal pressure and the coefficient of friction to calculate the pressure to be applied to the cock.... This kind of calculation is my specialty.""","""Calculating the pressure on the dick using vaginal pressure and friction coefficients... This type of calculation is my specialty.""",「질압과 마찰 계수로 자지에 가하는 압력을 계산해서… 뭐. 이런 종류의 계산은 내 특기 분야야」,「计算阴道压力和摩擦系数后，得出对阳具施加的压力……这类计算是我的拿手领域。」
,,,,,,,,
Kei.Fallen2-67,戦闘員,「っ、何を訳の分からないことをッ！そんなことが出来るわけが……」,「っ、何を訳の分からないことをッ！そんなことが出来るわけが……」,「妳在說什麼鬼話！怎麼可能做得到……」,"""What incomprehensible things! How is that possible? ......""","""What nonsense are you spouting?! There's no way you could...""","「윽, 무슨 말도 안 되는 소리를! 그런 게 가능할 리가……」",「可恶、你在说什么鬼话！怎么可能做得到……」
,,,,,,,,
Kei.Fallen2-68,京,「ふふっ、このような状況下でも頭脳は役に立つことが証明されたね」,「ふふっ、このような状況下でも頭脳は役に立つことが証明されたね」,「呵呵，看來在這種情況下，我的頭腦也能派上用場，這被證明了呢。」,"""Hmmm...proves that brains do come in handy in situations like this.""","""Hehe, it's been proven that intelligence is useful even in this situation.""","「후훗, 이런 상황에서도 두뇌는 도움이 된다는 게 증명되었네」",「呵呵，看来在这种情况下，我的头脑也能派上用场，这被证明了呢。」
,,,,,,,,
Kei.Fallen2-69,京,「それに君たちの精液…どういうわけか摂取すると私の聖核がうずくような気がしてね」,「それに君たちの精液…どういうわけか摂取すると私の聖核がうずくような気がしてね」,「而且你們的精液……不知怎麼地，攝取之後我的聖核就會蠢蠢欲動。」,"""And your semen... for some reason, it makes my sacrum tingle when I ingest it.""","""And your semen... for some reason when I consume it, I feel like my Holy Core throbs.""",「게다가 너희들 정액… 왠지 모르게 섭취하면 내 성핵이 욱신거리는 것 같아서 말이야」,「而且你们的精液……不知怎么地，摄取之后我的圣核就会蠢蠢欲动。」
,,,,,,,,
Kei.Fallen2-70,,「私の体がチンポを求めている気がするんだ。さあ、続きを始めようか」,「私の体がチンポを求めている気がするんだ。さあ、続きを始めようか」,「我的身體好像在渴望陰莖。來，繼續吧。」,"""'I feel like my body needs a cock. Come on, let's start the rest of this.""","""I feel like my body is craving dick. Now then, shall we continue?""","「내 몸이 자지를 원하고 있는 것 같아. 자, 계속하자」",「我的身体好像在渴望阴茎。来，继续吧。」
,,,,,,,,
Kei.Fallen2-71,戦闘員,「まて、今出したばっかで――――」,「まて、今出したばっかで――――」,「等一下，我才剛射完――――」,"""Wait, I just got it out of ――――.""","""Wait, I just came...""","「잠깐, 방금 쌌는데――――」",「等一下，我才刚射完――――」
,,,,,,,,
Kei.Fallen2-72,京,「おや、私が泣き喚いて気絶するまでハメ倒すんじゃなかったのかな？」,「おや、私が泣き喚いて気絶するまでハメ倒すんじゃなかったのかな？」,「哎呀，你們不是說要插到我哭喊著昏倒為止嗎？」,"""'Gee, I thought you were going to fuck me over until I passed out from crying and screaming?'""","""Oh? Weren't you going to fuck me until I cried and passed out?""","「어머, 내가 울부짖고 기절할 때까지 박아대는 거 아니었나?」",「哎呀，你们不是说要插到我哭喊着昏倒为止吗？」
,Kei darkness 2-13,,,,,,,
Kei.Fallen2-73,,かぷっ、ジュルルル♥,かぷっ、ジュルルル♥,含住、咕嚕嚕嚕♥！,"KAPPU, JURUURU♥","Chomp, slurrrp♥","카풋, 쥬르르르♥",含住、咕噜噜噜♥！
,,,,,,,,
Kei.Fallen2-74,戦闘員,「ぐっ！！、コイツッ！」,「ぐっ！！、コイツッ！」,「唔！！這傢伙！」,"""Ggh! This guy!""","""Guh! This bitch!""","「크윽!!, 이 자식!」",「唔！！这家伙！」
,,,,,,,,
Kei.Fallen2-75,京,「ジュルルル♥、ジュプッ♥」,「ジュルルル♥、ジュプッ♥」,「咕嚕嚕嚕♥、咕啵♥！」,"""Jools ♥, jupe ♥.""","""Slurrrp♥ Schlup♥""","「쥬르르르♥, 쥬풋♥」",「咕噜噜噜♥、咕啵♥！」
,,,,,,,,
Kei.Fallen2-76,,シュコッ、シュコッ、シュコッ！,シュコッ、シュコッ、シュコッ！,咻、咻、咻！,"Shukk, shukk, shukk!","Stroke, stroke, stroke!","슈콧, 슈콧, 슈콧!",咻、咻、咻！
,,,,,,,,
Kei.Fallen2-77,京,「ジュプッ、ジュプッ♥、ほあ、よこのふはりもはっはとらしたまえ♥」,「ジュプッ、ジュプッ♥、ほあ、よこのふはりもはっはとらしたまえ♥」,「咕啵、咕啵！喔，兩邊的也別給我閒著。」,"""Jup, jup, jup ♥, hoa, yokonofuhari hahatashitamae ♥.""","""Schlup, schlup♥ Come on, let the ones on the side have a turn too♥""","「쥬풋, 쥬풋♥, 호아, 요코노 후하리모 핫하토라시타마에♥」",「咕啵、咕啵！喔，两边的也别给我闲着。」
,,,,,,,,
Kei.Fallen2-78,戦闘員,「っ、コイツッ、これが最適化された動きっ！？」,「っ、コイツッ、これが最適化された動きっ！？」,「可惡、這傢伙、這就是優化過的動作！？」,"""Oh, this is the optimized move!""","""Bitch... These are optimized movements?!""","「윽!, 이 자식, 이게 최적화된 움직임!?」",「可恶、这家伙、这就是优化过的动作！？」
,,,,,,,,
Kei.Fallen2-79,京,「ジュルルッ♥、ジュポッ♥、ジュポッ♥」,「ジュルルッ♥、ジュポッ♥、ジュポッ♥」,「咕嚕嚕♥、咕啵♥、咕啵♥」,"""Joollllll♥, jooppoo♥, jooppoo♥""","""Slurrp♥ Schlup♥ Schlup♥""","「쥬르르릇♥, 쥬폿♥, 쥬폿♥」",「咕噜噜♥、咕啵♥、咕啵♥」
,,,,,,,,
Kei.Fallen2-80,戦闘員,「ぐっ、出るっ…！」,「ぐっ、出るっ…！」,「唔，要射了……！」,"""I'm coming out!""","""Guh, I'm coming...!""","「크윽, 싼다…!」",「唔、要射了……！」
,,,,,,,,
Kei.Fallen2-81,Kei darkness 2-14,ドビュッ、ビュルルルッルッ！ビュルルルッ,ドビュッ、ビュルルルッルッ！ビュルルルッ,咚、咻嚕嚕嚕嚕！咻嚕嚕嚕！,Doburrrrrrrrrrr! Burrrrrrrrrrrrrrrrrrrrrrrrrrrrr!,"Spurt, splurrrt! Splurrrt","도븃, 뷰르르르릇르릇! 비ュ르르릇",咚、咻噜噜噜噜！咻噜噜噜！
,,,,,,,,
Kei.Fallen2-82,京,「プハッ♥、んっ♥、んっ♥」,「プハッ♥、んっ♥、んっ♥」,「呸哈♥、嗯♥、嗯♥」,"""Puhhhh ♥, mmmm ♥, mmmm ♥""","""Pwah♥ Nn♥ Nn♥""","「푸핫♥, 응읏♥, 응읏♥」",「呸哈♥、嗯♥、嗯♥」
,,,,,,,,
Kei.Fallen2-83,,「んっ♥、そうだっ、全部私の顔にかけてくれっ♥」,「んっ♥、そうだっ、全部私の顔にかけてくれっ♥」,「嗯♥、對，全都射在我臉上吧♥」,"""♥♥, yeah, put it all over my face ♥♥.""","""Nn♥ That's right, unload it all on my face♥""","「응읏♥, 그래, 전부 내 얼굴에 뿌려줘♥」",「嗯♥、对、全都射在我脸上吧♥」
,,,,,,,,
Kei.Fallen2-84,戦闘員,「っ、ぐうっ！」,「っ、ぐうっ！」,「唔！」,"""Gosh!""","""Ugh, guuh!""","「윽, 크윽!」",「可恶、唔！」
,,,,,,,,
Kei.Fallen2-85,,ビュルルッ、ピュッ、ピュッ,ビュルルッ、ピュッ、ピュッ,咻嚕、咻！,,"Splurt, spurt, spurt","뷰르르릇, 퓻, 퓻",咻噜、咻！
,,,,,,,,
Kei.Fallen2-86,京,「んっ♥、全部出たようだね…」,「んっ♥、全部出たようだね…」,「嗯♥，好像全都射完了呢……」,"""I guess it's all coming out...""","""Nmn♥ Looks like it all came out...""","「응읏♥, 전부 나온 것 같네…」",「嗯♥、好像全都射完了呢……」
,Kei darkness 2-15,,,,,,,
Kei.Fallen2-87,京,「ふう…これで今日の分は全員かな？」,「ふう…これで今日の分は全員かな？」,「呼……這樣今天的人數都結束了嗎？」,"""'Fu...is that everyone for the day?'""","""Phew... Is that everyone for today?""",「후우… 이걸로 오늘의 분량은 전원인가?」,「呼……这样今天的人数都结束了吗？」
,,,,,,,,
Kei.Fallen2-88,,「…おや、今日は100人が3時間で終わってしまった」,「…おや、今日は100人が3時間で終わってしまった」,「……哎呀，今天100個人只花了3小時就結束了。」,"""...oh, well, a hundred people finished in three hours today.""","""...Oh my, today's 100 people finished in just 3 hours.""","「…어머, 오늘은 100명이 3시간 만에 끝나버렸네」",「……哎呀，今天100个人只花了3小时就结束了。」
